"Term"	"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"A10"	"A11"	"B01"	"B02"	"B03"	"B04"	"B05"	"B06"	"B07"	"B08"	"B09"	"B10"	"B11"	"B12"	"C01"	"C02"	"C03"	"C04"	"C05"	"C06"	"C07"	"C08"	"C09"	"C10"	"C11"	"C12"	"D01"	"D02"	"D03"
"HALLMARK_PROTEIN_SECRETION"	0.488244744475007	0.487052067273827	0.475860052533589	0.493789057412353	0.512016038373192	0.513443037262656	0.481446991902053	0.524170185771226	0.525944409281866	0.492201401983926	0.505183619437705	0.498769190640911	0.501637117022569	0.482981703042047	0.497688641335417	0.49785167959138	0.510674354139847	0.533617876247537	0.499893630686125	0.472584758396634	0.497759846516871	0.486302968598221	0.471690679901433	0.498522010931879	0.46250140736826	0.446372267552511	0.47895659803575	0.497324776718592	0.517908295407056	0.496388814065967	0.496604676878485	0.518718229076239	0.505422115280799	0.490259033076051	0.50187978360803	0.508177842116304	0.485955114697293	0.48572666265404
"HALLMARK_INTERFERON_ALPHA_RESPONSE"	0.442221775323341	0.493157930040356	0.396169504850709	0.451803337030308	0.438087245039932	0.362917650287134	0.297772689063753	0.312746387158647	0.354019564075418	0.409091015065366	0.414453381223405	0.513994897658926	0.231992981390655	0.319660300479358	0.379793686895738	0.398523722121723	0.446210433459536	0.481392371337895	0.496141123741589	0.499571903281943	0.424118980520574	0.464904803572306	0.480635447011047	0.562032384203728	0.483012434797044	0.431499332554709	0.530055025911169	0.569123614363476	0.384202524590824	0.363888728103558	0.300692886888391	0.379737015690832	0.335630137482941	0.331920604002474	0.404518408333894	0.388756565179359	0.406841097627474	0.364698714071149
"HALLMARK_INTERFERON_GAMMA_RESPONSE"	0.320961462889611	0.372305300166727	0.318713639333064	0.292369286027695	0.305596670988394	0.260152573137497	0.185506701216143	0.191092157389766	0.227484994318855	0.235822121075994	0.300102078124244	0.3979229475966	0.114406701191976	0.180685659766467	0.253176695169061	0.277183386143789	0.298865633548174	0.350119021842747	0.338765576214787	0.335956427480533	0.291383085079683	0.301664341913376	0.32735075979574	0.408253087864432	0.348450600776586	0.317300816129202	0.368617104499646	0.405571820848314	0.247764959878785	0.286456858600359	0.216638641521753	0.257009670599677	0.228687669562081	0.281741781205663	0.328680458131311	0.290199609658366	0.313891279614595	0.247570928245338
"HALLMARK_APICAL_JUNCTION"	0.141358499371386	0.157550019592021	0.163484447817402	0.172450056765636	0.1416504197594	0.13013130415592	0.139771028157828	0.110009424111034	0.139503316149792	0.136131533982199	0.183036078101425	0.152680882557297	0.108515603797261	0.118711286077736	0.166606529721856	0.177364295478472	0.206800595858704	0.191869750820728	0.193575730765807	0.182074050419047	0.15942262174825	0.149052337210176	0.143186182347606	0.174832214981993	0.189338600832026	0.161068031385782	0.172082592496988	0.153812176132833	0.200221233716974	0.196178378643824	0.219759647891713	0.208836111356731	0.227494649591229	0.220392212179783	0.209662636047209	0.203383898524522	0.214219357082765	0.151144577997728
"HALLMARK_APICAL_SURFACE"	-0.0120085008539999	-0.00234510720831367	0.0183250424278631	-0.000125968492851085	-0.0048979293754757	-0.0118128577042359	-0.0132035767054626	-0.00990962279115069	-0.00705872908292811	0.0255289641701486	-0.0123802684563971	0.0273266207110289	0.0559722834415533	0.034997377984721	0.0432127922826797	0.0355183717421607	0.0521313251653081	0.0214391660684752	0.0393358065617598	-0.0467347244908102	-0.0052590936606903	-0.0120668480550845	-0.011863147978398	-0.0175743997686966	0.0286150611362438	0.0460160587888354	-0.0486815230252448	0.000604318392268984	0.0444327701868656	0.00566860132364026	0.000934332161202186	0.0541853327699443	0.0171938818781417	0.0900423394789694	0.0552085964478432	0.055160620101683	0.0484656491845805	0.0122106434758937
"HALLMARK_HEDGEHOG_SIGNALING"	0.00520605506467321	0.0975947957069501	0.0667655194986927	0.139936259791293	0.0759053733685372	-0.0146193584573244	0.141341633150002	0.0785680993905275	0.0972264493046994	0.1196418629306	0.120721354887327	0.0793137380327744	0.0186484391396673	0.123939425136035	0.0866918918031948	0.10178378400749	0.134824208667082	0.0488474020103345	0.0537178940616066	0.117868178950438	0.0571940932108389	0.0883796433412828	0.0953601251944792	0.0604113131351272	0.125436163345672	0.0810457119761887	0.10102023452034	0.0854211622019425	0.0739267223672576	0.138850452343389	0.0916957177706754	0.0808515236617565	0.188718111272376	0.125436650840446	0.0811913302741428	0.0423127847440623	0.0646153892355185	-0.0140968715130581
"HALLMARK_COMPLEMENT"	0.210662411932378	0.240549665911073	0.235679934053532	0.182188794143386	0.200483895309349	0.204674705845033	0.138819549529016	0.176402585944811	0.177002782739015	0.142651163592898	0.194524961724638	0.257906196308936	0.105715995425007	0.127980961767227	0.194049939841183	0.208888529590992	0.222622978732576	0.247845748716271	0.231493932006465	0.200895739683981	0.228824732765508	0.210522565855255	0.229307184234116	0.233530306642859	0.187576361568356	0.244307308043683	0.217500000743167	0.216597167179158	0.231229571222525	0.266156168620754	0.225850293467459	0.246558321781574	0.227610540182124	0.24000070044967	0.253327813371062	0.251177688025402	0.255293158717927	0.172318696196877
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE"	0.470878172569862	0.460385909833083	0.467756997596056	0.442027109739605	0.454080293666324	0.469110472500967	0.438553180716713	0.451210590408007	0.494540655774741	0.483467997247196	0.445802070199047	0.495476099329764	0.458293563850647	0.440957723629483	0.437332834768777	0.425798465825826	0.444494401537053	0.457756223047498	0.426009115023278	0.434991114020674	0.450392976557011	0.438896543568169	0.436654155309898	0.448171646348072	0.436536390695218	0.415872745182142	0.45241218849949	0.473550193815395	0.45032416500198	0.424796938511535	0.420807840086577	0.457465846251629	0.42804662620299	0.451064721833554	0.476219211321596	0.482692229389408	0.486105549456328	0.463473012306068
"HALLMARK_PI3K_AKT_MTOR_SIGNALING"	0.286405892082512	0.326192032389392	0.296607522696238	0.308063693290524	0.3038941695999	0.281759617702491	0.287970887348519	0.303395044569945	0.319900697372704	0.316387058778689	0.301137172160205	0.310409569436543	0.306321430236299	0.297973201309053	0.304374601435797	0.297023186002411	0.303613898999871	0.295941331906131	0.286618027197664	0.315222726477409	0.273439887685727	0.284192433100199	0.290455432743878	0.299835276286511	0.280627386260645	0.274263222732769	0.290018857225008	0.308873103400318	0.296051524669807	0.289012342453122	0.280889486999911	0.31098821320055	0.333986953991091	0.286190209934551	0.301903168668177	0.288700730353194	0.293668091067998	0.296123547652354
"HALLMARK_MTORC1_SIGNALING"	0.378711375735696	0.405849299120685	0.363818557576186	0.356703867374413	0.377616065312465	0.410205350602741	0.371893545727907	0.409002169649698	0.472423856322532	0.43160955339734	0.349430421010986	0.445042615832981	0.426982156256696	0.373047000508286	0.339599287000696	0.336010058528146	0.364625881303186	0.393734943095079	0.344650437045687	0.353205728083433	0.386994050932945	0.386922755812686	0.363918367004987	0.420702306434562	0.379864906886238	0.370979143634597	0.410152468750162	0.432404790587832	0.429030029516163	0.371600227917452	0.36593354040317	0.41624467268047	0.409909266689392	0.381154887996719	0.442998651875321	0.42332250813461	0.442845023526253	0.405830689434171
"HALLMARK_E2F_TARGETS"	0.400517454023484	0.38531028012284	0.375104220992466	0.342461151298895	0.341038087534065	0.437663390428066	0.472327294309349	0.446403449388131	0.518527434572662	0.45081435169	0.337731818215136	0.439365679949169	0.501633595128035	0.44498278800665	0.357833508542345	0.348154666814718	0.356126410960537	0.37750556857168	0.350021771078126	0.322200345755814	0.356962294014084	0.362701622526198	0.352003614285273	0.416733643654507	0.41779161421388	0.350699056144004	0.424146492246765	0.439458790492508	0.37315107154556	0.278482904198465	0.276399682754841	0.38984740914192	0.36349222910496	0.318565756812812	0.360750706670665	0.377641613272065	0.422404400731874	0.378328565647218
"HALLMARK_MYC_TARGETS_V1"	0.638069434502417	0.636311069980205	0.623494423646274	0.587537132194511	0.60991491808095	0.668097121869262	0.631927215655031	0.671234949205261	0.725842182301042	0.680477328158852	0.569856934195413	0.693365051383822	0.708792561977666	0.629783676219719	0.622310076599176	0.61440349491654	0.611038463635563	0.652503678120173	0.604753937208574	0.583633547469075	0.631142697513622	0.618988429763819	0.614384370838793	0.644105550520277	0.613075656948531	0.595825803850419	0.624953481092654	0.650745807964184	0.654578545476211	0.586450437750264	0.595963376741417	0.641717900884153	0.611673694076822	0.599983224070972	0.666564691532398	0.66734346217216	0.67781514695512	0.659430420742137
"HALLMARK_MYC_TARGETS_V2"	0.233093471345303	0.211931751514727	0.230913493428103	0.265719061404792	0.236332148428383	0.253873661675495	0.32394692364015	0.273274272606684	0.357547245994064	0.345213874933992	0.238484168194328	0.314207281899186	0.360539032592648	0.325732614356509	0.354121532634711	0.328789584246901	0.283739313595925	0.270355144651613	0.270843233068156	0.231821361571958	0.224783099216822	0.263004969155263	0.200787841372075	0.2298296123199	0.282491271021209	0.217032711979287	0.2395063222263	0.267411707361661	0.208376420296229	0.16976322162978	0.208399203761268	0.229698749448082	0.23187361972629	0.226895184459925	0.285408603897011	0.238719711591022	0.268175231973585	0.271934907209992
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"	0.238398596942325	0.312411029861344	0.293092184411934	0.273727042130719	0.204197612014726	0.24508256549192	0.170958749081421	0.16899076307733	0.233725818248927	0.251790468972028	0.26784280924802	0.31755437954508	0.132389830002253	0.162749532222614	0.180777065241584	0.20688602914613	0.378941677740468	0.346872978456618	0.293169661260128	0.263337574896996	0.289446229703607	0.24855836964421	0.225605019501356	0.302885535510451	0.259929969970314	0.281370861738565	0.294789023524146	0.198575545602966	0.338984427711997	0.410529907962531	0.405218611312213	0.337062793125696	0.380322375191537	0.401803735042993	0.445736127669141	0.413069706999834	0.422586191180969	0.229761204150358
"HALLMARK_INFLAMMATORY_RESPONSE"	0.080173106354401	0.122158336382789	0.0950022917308038	0.0635552719877755	0.052098138090953	0.0521055324464763	-0.0162101470531988	-0.00871811667361503	0.0250717761422116	-0.00728218767246561	0.0802176481982064	0.126405995777046	-0.074283288760584	-0.0335151881316529	0.0644486459227653	0.0757256235282013	0.0888864995339539	0.126554854797321	0.0975511615818739	0.0907412793045711	0.0739837672893167	0.0928205701661782	0.0940041440512615	0.0937752893080552	0.0979398330522106	0.134143396303374	0.0668516192935474	0.0837247551296758	0.0443670777418767	0.0994239846562295	0.0549480639737482	0.0670224392233841	0.0718253176504138	0.121274902694414	0.116113362567778	0.129196940489488	0.145364047815483	0.01070149329529
"HALLMARK_XENOBIOTIC_METABOLISM"	0.0941625339471482	0.113231345162543	0.0963441246645577	0.102532447958266	0.100726958707509	0.0889488274459602	0.0639411245223392	0.0799679232467442	0.0795517187945913	0.0450253976815908	0.08641378482034	0.0952140061142194	0.0672710697632873	0.0456739023632757	0.0680799487264554	0.0808865500005029	0.0735370212499512	0.106757834568938	0.0828704051016913	0.0766884872396385	0.0951462124291631	0.0731902274808691	0.0712953180072532	0.080621099002878	0.0620458604132315	0.0841540322403855	0.0801954675251066	0.0719323441587238	0.122240274879107	0.12305768232325	0.123983134381179	0.105543103145476	0.0912822577079244	0.0972307229379908	0.135624884969708	0.110229380722771	0.118967660870366	0.0877301958672253
"HALLMARK_FATTY_ACID_METABOLISM"	0.258929644385807	0.238873774428168	0.253250607994746	0.182905948947902	0.247058973772893	0.275722111001537	0.202429967763512	0.263100417411629	0.265377495345312	0.215854666823346	0.19756064201	0.247608504102325	0.242811244656668	0.185270072729408	0.207801440551817	0.225909404059077	0.20851028158735	0.264374613107149	0.221043658524893	0.205828180327744	0.26769887614856	0.273327997407443	0.262341729052718	0.272069364325406	0.205870971437712	0.236182968180777	0.248352517522983	0.266653010959457	0.279128368191488	0.223252514712186	0.223348917446547	0.282701512361648	0.22454069827302	0.222475637471327	0.286198101928403	0.269666918614663	0.27471831707583	0.275398551600223
"HALLMARK_OXIDATIVE_PHOSPHORYLATION"	0.55885103950046	0.542031952670558	0.518733788258807	0.465498513627479	0.513794696184978	0.559607327662986	0.454230776996025	0.541580022692633	0.590708140738493	0.5062968716798	0.452136989078704	0.573470828604419	0.572475430888061	0.453274773054032	0.481241120167878	0.474449197288929	0.473960868820671	0.54108705319846	0.475840522785341	0.4514582949683	0.536055655512918	0.513312348665304	0.494773400325788	0.551294365459475	0.486542051180841	0.438375368999137	0.53384134360371	0.53452182080256	0.53934172017181	0.484251509950505	0.475872460075905	0.518938620208267	0.488455854567637	0.501553248601351	0.578180727800484	0.575341385215179	0.576716957874083	0.56853344000166
"HALLMARK_GLYCOLYSIS"	0.206108265572893	0.223611047480386	0.208969973799254	0.205722809150125	0.223666019325084	0.236208136861101	0.210554229006143	0.218411377613357	0.257879621751211	0.263425636602571	0.21607667625306	0.257095460579101	0.257729403239587	0.211359884419598	0.194771628243881	0.196437083827537	0.229559651078641	0.228840682379607	0.221875113980038	0.201489705034609	0.197337074528353	0.199061634008191	0.181121661357766	0.223892005752503	0.18024449971304	0.186514386344946	0.219893607240781	0.217339175314411	0.264258886305265	0.215643952393841	0.207918582048669	0.251109039643827	0.257314129192103	0.205876673177687	0.260165409648766	0.258474829539475	0.276193592436793	0.243228725074449
"HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY"	0.375357597446719	0.408007199517783	0.395788045429292	0.399975372389502	0.385087021221158	0.395236779734545	0.355726292166702	0.383596996071823	0.401774766596543	0.330876940521267	0.375364327109434	0.40381644040636	0.368505611517795	0.309032535550429	0.359124960393154	0.3740544075571	0.376475012606455	0.423439941069783	0.365548229109528	0.341049923065284	0.373958684708392	0.367296242941558	0.353641473863907	0.378889828595379	0.34153201763306	0.371196572216596	0.365396583176951	0.405773118364104	0.421401349676829	0.354892495475693	0.349581869199307	0.389286587593776	0.389105270770611	0.357253520626868	0.426836397360672	0.42042075348899	0.426503845042098	0.393414408316563
"HALLMARK_P53_PATHWAY"	0.181610294792838	0.201972667787045	0.165865959807009	0.204605681071001	0.1790975987088	0.170401844325071	0.162793990814884	0.154088000669123	0.188823637617228	0.158073126806956	0.187737378034115	0.214626561853405	0.137624962820407	0.133533416660041	0.21139135249118	0.201796898244543	0.212315658838253	0.178704175176769	0.188662331288462	0.181855689718519	0.157048930982937	0.181727790666833	0.154404415060282	0.18552361946486	0.18454885262675	0.16980682389586	0.188806562164093	0.208215069649109	0.199140788694138	0.180953707602288	0.181943147993935	0.184134148728107	0.198917923128835	0.200362162001495	0.20976231813279	0.188824594885543	0.194509018598846	0.171034453432708
"HALLMARK_UV_RESPONSE_UP"	0.223160192108609	0.239893067108903	0.217247750376569	0.24763480617178	0.221867324414482	0.230661057524086	0.23693679849092	0.218827096028756	0.26677396377005	0.247967289344512	0.230629619070455	0.280388817706902	0.198029817651323	0.18980408587176	0.256984438418251	0.267917066457903	0.261523698288956	0.233958888526458	0.240192359953777	0.21575885057128	0.236385480656368	0.206823325318334	0.203224844402373	0.213310372182589	0.216855640006655	0.237708020395152	0.235677958040538	0.231195258213776	0.235632033368034	0.242049577834567	0.222955448600092	0.224762522744053	0.249679924650112	0.240644311713322	0.25329300054652	0.257470070795687	0.252063165599453	0.215308441475559
"HALLMARK_UV_RESPONSE_DN"	0.263379793955798	0.302991543253236	0.308246488206515	0.320203375409894	0.271369759209287	0.268209725711305	0.298635826941557	0.261677202086181	0.27136198271701	0.300367478326563	0.318988534943117	0.288286924051073	0.210399392479583	0.262092566918198	0.29921799718002	0.319803314296031	0.351332568128893	0.321004337466238	0.32198816211566	0.306981332157965	0.292817203208984	0.28724052683195	0.272921552909991	0.277981766352479	0.295774358692798	0.294981682158122	0.308166094529922	0.255281628937415	0.302237026198368	0.408512488786463	0.406815544996897	0.308712235085282	0.36022778330983	0.37021091258159	0.352636661609226	0.305464339902906	0.319215619409439	0.272791717786351
"HALLMARK_ANGIOGENESIS"	0.249325582355506	0.298626429396306	0.25094113805429	0.231684609689895	0.190010987920581	0.206779710865304	0.106171506843314	0.113042119928051	0.196378085755102	0.198846971641114	0.246452247854516	0.259311734351515	0.10904157330116	0.129260491597633	0.15070769034852	0.168986436816163	0.306129260734681	0.264988321758007	0.230264714314956	0.257133720641298	0.270383775145849	0.21338113583703	0.217873442703199	0.217580297243402	0.191884771697733	0.268945604723204	0.238209021657158	0.187352193480451	0.285078040491746	0.278094103210868	0.2553376175116	0.253707482878798	0.326224185526404	0.252709412046966	0.255434641864539	0.290168978548515	0.284695217599635	0.154809524071978
